country,user_id,updated_date,created_date,level_id,affluence_id,unique_id,name,latitude,longitude,category,radius,geohash,afluence
BD,admin,20/11/20,28/10/20,,AFF000,,RAM NAGAR HIGH SCHOOL,23.3207204,88.7084413,School,300,tuphdt7,
BD,admin,20/11/20,28/10/20,,AFF000,,CHARJOSORDI HAZI ABDUL MAZID MIA HIGH SCHOOL,23.7605629,90.4196401,School,300,wh0r1t3,
BD,admin,20/11/20,28/10/20,,AFF000,,SREERAMDIA HIGH SCHOOL,23.4678706,89.928724,School,300,tupvw2h,
BD,admin,20/11/20,28/10/20,,AFF000,,JOGARDIA HIGH SCHOOL,23.4328101,89.7825682,School,300,tupv71c,
BD,admin,20/11/20,28/10/20,,AFF000,,JADURDIA GIRLS HIGH SCHOOL,40.6814801,-73.9494448,School,300,dr5rmjz,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR ARIAL KHA HIGH SCHOOL,23.5648489,89.968951,School,300,tupyp3c,
BD,admin,20/11/20,28/10/20,,AFF000,,ADVOCATE RATAN ALI CHOWDHURY GIRLS' HIGH SCHOOL,23.3915026,89.8377951,School,300,tupvh63,
BD,admin,20/11/20,28/10/20,,AFF000,,PURBOKANDI HIGH SCHOOL,23.472154,89.9530553,School,300,tupvwbv,
BD,admin,20/11/20,28/10/20,,AFF000,,BISHWA ZAKER MONJIL GOVT. HIGH SCHOOL,23.4550394,90.0224838,School,300,wh0j2tb,
BD,admin,20/11/20,28/10/20,,AFF000,,BEGUM KAZI JEBUNNESA GOVT. GIRLS HIGH SCHOOL,23.4742292,90.0290376,School,300,wh0j89m,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR NASIRPUR HIGH SCHOOL,29.5445053,-95.772577,School,300,9v7bhdk,
BD,admin,20/11/20,28/10/20,,AFF000,,KHAS CHAR MANAIR JUNIOR HIGH SCHOOL,34.7866901,-86.6148655,School,300,dn4mvh8,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR CHANDPUR HIGH SCHOOL,23.531368,89.9727424,School,300,tupvz7u,
BD,admin,20/11/20,28/10/20,,AFF000,,BABURCHAR HIGH SCHOOL,23.4871228,90.0527773,School,300,wh0j95w,
BD,admin,20/11/20,28/10/20,,AFF000,,SHOULDUBI HIGH SCHOOL,36.1539502,-95.93339,School,300,9y7v8vx,
BD,admin,20/11/20,28/10/20,,AFF000,,MOLAMER DANGI HIGH SCHOOL,23.5184297,90.0190786,School,300,wh0jb3m,
BD,admin,20/11/20,28/10/20,,AFF000,,33 NO. DECREERCHAR HIGH SCHOOL,23.6263722,89.8832537,School,300,tupymm4,
BD,admin,20/11/20,28/10/20,,AFF000,,CHANDRAPARA SULTANIA HIGH SCHOOL,23.4708787,90.073226,School,300,wh0j98t,
BD,admin,20/11/20,28/10/20,,AFF000,,NAYADANGI HIGH SCHOOL,23.540777,90.0080755,School,300,wh0jbjm,
BD,admin,20/11/20,28/10/20,,AFF000,,BHASAN CHAR HIGH SCHOOL,22.4592046,91.453475,School,300,w5cpc0d,
BD,admin,20/11/20,28/10/20,,AFF000,,LOHERTEK HIGH SCHOOL,23.5499078,89.9863392,School,300,tupvzxn,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR BRAHMANDI HIGH SCHOOL,32.2231164,-110.9705534,School,300,9t9p6f1,
BD,admin,20/11/20,28/10/20,,AFF000,,ADVOCATE ABDUL HYE CHOWDHURY JUNIOR GIRLS SCHOOL,23.4657012,90.0279867,School,300,wh0j2xu,
BD,admin,20/11/20,28/10/20,,AFF000,,JANOSONGO ADORSHA HIGH SCHOOL,26.0437614,89.3671962,School,300,tuxs1t5,
BD,admin,20/11/20,28/10/20,,AFF000,,BHAWAL MIRZAPUR HAZI JAMIR UDDIN SCHOOL AND COLLEGE,24.0871531,90.3444889,School,300,wh21pbf,
BD,admin,20/11/20,28/10/20,,AFF000,,ABDUL MAZID AKANDA MEMORIAL HIGH SCHOOL,24.0107867,90.4238155,School,300,wh229eh,
BD,admin,20/11/20,28/10/20,,AFF000,,BOU LABORATORY SCHOOL,30.3804397,-91.1028366,School,300,9vrhyfs,
BD,admin,20/11/20,28/10/20,,AFF000,,BAGHER BAZAR HIGH SCHOOL,24.1655351,90.4275622,School,300,wh233xp,
BD,admin,20/11/20,28/10/20,,AFF000,,DAGARI ADARSHA HIGH SCHOOL,24.1064699,90.3658911,School,300,wh230k6,
BD,admin,20/11/20,28/10/20,,AFF000,,PIRUZALI ADARSHA HIGH SCHOOL,23.8063045,90.3707855,School,300,wh0r2mv,
BD,admin,20/11/20,28/10/20,,AFF000,,BHADUN MULTILATERAL SCHOOL & COLLEGE,22.5432631,91.8344788,School,300,wh121xz,
BD,admin,20/11/20,28/10/20,,AFF000,,BAGHIA HIGH SCHOOL,24.0238096,90.3361344,School,300,wh20xtk,
BD,admin,20/11/20,28/10/20,,AFF000,,ROVERPOLLI HIGH SCHOOL,24.0690846,90.3734999,School,300,wh22bmx,
BD,admin,20/11/20,28/10/20,,AFF000,,MOJLISHPUR HIGH SCHOOL,24.0098949,90.3597067,School,300,wh2284v,
BD,admin,20/11/20,28/10/20,,AFF000,,MUDAFA HAZI SAYED ALI HIGH SCHOOL,23.9023612,90.371843,School,300,wh0rbrq,
BD,admin,20/11/20,28/10/20,,AFF000,,MONNO TEXTILE MILLS HIGH SCHOOL,23.8863,90.3987412,School,300,wh0rch6,
BD,admin,20/11/20,28/10/20,,AFF000,,HAREZ ALI HIGH SCHOOL,23.9276777,90.4521748,School,300,wh2247c,
BD,admin,20/11/20,28/10/20,,AFF000,,SHARIFPUR ZIASH KHAN HIGH SCHOOL,23.9673532,90.3712953,School,300,wh2227n,
BD,admin,20/11/20,28/10/20,,AFF000,,PIRUZ ALI HIGH SCHOOL,23.7685201,90.3964479,School,300,wh0r1nb,
BD,admin,20/11/20,28/10/20,,AFF000,,ALEKJAN GIRLS' SCHOOL & COLLEGE,40.005296,-75.235239,School,300,dr47xfx,
BD,admin,20/11/20,28/10/20,,AFF000,,T & T ADARSHA HIGH SCHOOL,23.7828977,90.4039792,School,300,wh0r31w,
BD,admin,20/11/20,28/10/20,,AFF000,,BANGABANDHU SHEIKH MUJIBUR RAHMAN AGRICULTURAL UNIVERSITY SCHOOL,24.0324274,90.3990299,School,300,wh229nf,
BD,admin,20/11/20,28/10/20,,AFF000,,JOYDEBPUR GOVT. GIRLS' HIGH SCHOOL,24.0005209,90.4263623,School,300,wh2299n,
BD,admin,20/11/20,28/10/20,,AFF000,,RANI BILASMONI GOVT. BOYS' HIGH SCHOOL JOYDEBPUR,23.9993901,90.4251391,School,300,wh2298v,
BD,admin,20/11/20,28/10/20,,AFF000,,B. A. R. I. HIGH SCHOOL,23.9910011,90.4161457,School,300,wh223rr,
BD,admin,20/11/20,28/10/20,,AFF000,,HATIAB HAZI SAMIR UDDIN HIGH SCHOOL,24.044824,90.4200232,School,300,wh22c91,
BD,admin,20/11/20,28/10/20,,AFF000,,BANGLADESH RICE RESEARCH INSTITUTE (BRRI) HIGH SCHOOL,23.9900117,90.4092497,School,300,wh223r4,
BD,admin,20/11/20,28/10/20,,AFF000,,B. O. F. HIGH SCHOOL,24.0345363,90.4175033,School,300,wh229x2,
BD,admin,20/11/20,28/10/20,,AFF000,,KAZIMUDDIN CHOWDHURY SCHOOL & COLLEGE,23.9869872,90.379666,School,300,wh222ws,
BD,admin,20/11/20,28/10/20,,AFF000,,BANGLADESH MECHINE TOOLS FACTORY HIGH SCHOOL,23.8016637,90.3944892,School,300,wh0r2uz,
BD,admin,20/11/20,28/10/20,,AFF000,,PORABARI SHAH SUFI FASIUDDIN HIGH SCHOOL,24.0516827,90.3910763,School,300,wh22bfk,
BD,admin,20/11/20,28/10/20,,AFF000,,KAZI RAZIA SULTANA GIRLS' HIGH SCHOOL,23.987991,90.4269839,School,300,wh223wy,
BD,admin,20/11/20,28/10/20,,AFF000,,"HARINAL HIGH SCHOOL & COLLEGE, GAZIPUR",23.9958718,90.4355723,School,300,wh229bm,
BD,admin,20/11/20,28/10/20,,AFF000,,KAMARJURI YOUSUF ALI HIGH SCHOOL,23.9536825,90.3712085,School,300,wh2222w,
BD,admin,20/11/20,28/10/20,,AFF000,,GACHA HIGH SCHOOL,23.9346409,90.3652217,School,300,wh220m1,
BD,admin,20/11/20,28/10/20,,AFF000,,KONABARI M. A. KUDDUS HIGH SCHOOL,24.0025412,90.3268952,School,300,wh20x3w,
BD,admin,20/11/20,28/10/20,,AFF000,,SECURITY PRINTING CORPORATION HIGH SCHOOL,24.033256,90.4150021,School,300,wh229rn,
BD,admin,20/11/20,28/10/20,,AFF000,,SAHID SRITI HIGH SCHOOL,23.865505,89.9353105,School,300,tupzy88,
BD,admin,20/11/20,28/10/20,,AFF000,,HAYDARABAD RAMONI KUMAR PAIT HIGH SCHOOL,23.9247852,90.4223988,School,300,wh221e7,
BD,admin,20/11/20,28/10/20,,AFF000,,VHAWAL BARIA UNION HIGH SCHOOL,23.9679945,91.036704,School,300,wh28re4,
BD,admin,20/11/20,28/10/20,,AFF000,,PUBAIL HIGH SCHOOL,23.9406396,90.4879921,School,300,wh225n7,
BD,admin,20/11/20,28/10/20,,AFF000,,G.K ADARSHA HIGH SCHOOL,23.9577051,90.4163218,School,300,wh2233r,
BD,admin,20/11/20,28/10/20,,AFF000,,HATIMARA HIGH SCHOOL,23.9892132,90.3028988,School,300,wh20qzh,
BD,admin,20/11/20,28/10/20,,AFF000,,KASHIMPUR HIGH SCHOOL,22.7682609,88.5211383,School,300,tuncw2g,
BD,admin,20/11/20,28/10/20,,AFF000,,BHABANIPUR HIGH SCHOOL,23.2056716,88.8202899,School,300,tuphj0k,
BD,admin,20/11/20,28/10/20,,AFF000,,HARBAID SCHOOL AND COLLEGE,40.7529512,-73.4267093,School,300,dr5zc4u,
BD,admin,20/11/20,28/10/20,,AFF000,,NILERPARA HIGH SCHOOL,23.9792558,90.4365263,School,300,wh223vm,
BD,admin,20/11/20,28/10/20,,AFF000,,CHHOTO DEWRA AGRANI HIGH SCHOOL,23.0590713,91.4530129,School,300,wh151jf,
BD,admin,20/11/20,28/10/20,,AFF000,,BINDAN HIGH SCHOOL,23.9016729,90.469425,School,300,wh0rfxj,
BD,admin,20/11/20,28/10/20,,AFF000,,BASAN TAIZUDDIN HIGH SCHOOL,24.8430284,67.0036412,School,300,tkrtkdw,
BD,admin,20/11/20,28/10/20,,AFF000,,ATURI ADARSHA HIGH SCHOOL,23.9850178,90.4758685,School,300,wh226y6,
BD,admin,20/11/20,28/10/20,,AFF000,,KAYER HIGH SCHOOL,40.4297071,-85.0237727,School,300,dp5w10p,
BD,admin,20/11/20,28/10/20,,AFF000,,KAWALTIA ZAHIRUDDIN HIGH SCHOOL,24.054347,90.3597811,School,300,wh22b4v,
BD,admin,20/11/20,28/10/20,,AFF000,,B. D. P. SECONDARY SCHOOL,45.6360588,-87.9942703,School,300,f017teu,
BD,admin,20/11/20,28/10/20,,AFF000,,MONIPUR HIGH SCHOOL,23.7948874,90.3749363,School,300,wh0r2e9,
BD,admin,20/11/20,28/10/20,,AFF000,,MEGHDUBI ADARSHA HIGH SCHOOL,23.9577051,90.4163218,School,300,wh2233r,
BD,admin,20/11/20,28/10/20,,AFF000,,MOFIZUDDIN KHAN HIGH SCHOOL,24.0238488,90.4274583,School,300,wh229tr,
BD,admin,20/11/20,28/10/20,,AFF000,,KALMASWER ROKEYA SMARANI GIRL'S HIGH SCHOOL,22.3348284,91.8122944,School,300,w5cr11z,
BD,admin,20/11/20,28/10/20,,AFF000,,CHHAYABEETHI SOCIETY HIGH SCHOOL,33.835077,-84.341318,School,300,dnh02z2,
BD,admin,20/11/20,28/10/20,,AFF000,,GAZIPUR UMEDA BEGUM GIRL'S HIGH SCHOOL,23.9994293,90.4357068,School,300,wh229bv,
BD,admin,20/11/20,28/10/20,,AFF000,,B. R. T. C. PUBLIC SCHOOL,24.0094134,90.383411,School,300,wh228dz,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAHEED SMRITY HIGH SCHOOL,23.891856,90.4103389,School,300,wh0rcm6,
BD,admin,20/11/20,28/10/20,,AFF000,,AMZAD ALI SARKAR PILOT GIRLS HIGH SCHOOL AND COLLEGE,23.8869068,90.4038698,School,300,wh0rchq,
BD,admin,20/11/20,28/10/20,,AFF000,,T & T COLONY ADARSHA HIGH SCHOOL,23.9934669,90.3947783,School,300,wh222zz,
BD,admin,20/11/20,28/10/20,,AFF000,,KADERIA TEXTILE MILLS ADARSHA HIGH SCHOOL,23.9026313,90.3986084,School,300,wh0rcp6,
BD,admin,20/11/20,28/10/20,,AFF000,,MAZIDA GOVT. HIGH SCHOOL,23.9177857,90.3992129,School,300,wh22144,
BD,admin,20/11/20,28/10/20,,AFF000,,SHILMON ABDUL HAKIM MASTER HIGH SCHOOL,23.9094549,90.421344,School,300,wh2218d,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAHAJUDDIN SARKER MODEL HIGHER SECONDARY SCHOOL,23.9068462,90.4014073,School,300,wh2210h,
BD,admin,20/11/20,28/10/20,,AFF000,,NOYAGAON M. A. MAJID MIAH HIGH SCHOOL,24.7509556,91.6099167,School,300,wh3hu9u,
BD,admin,20/11/20,28/10/20,,AFF000,,SATAISH SCHOOL & COLLEGE,43.773227,-79.498257,School,300,dpz3nbx,
BD,admin,20/11/20,28/10/20,,AFF000,,ASHRAF TEXTILE MILLS HIGH SCHOOL,23.8856243,90.3993692,School,300,wh0rch4,
BD,admin,20/11/20,28/10/20,,AFF000,,OLYMPIA TEXTILE MILLS HIGH SCHOOL,47.0185782,-122.8844616,School,300,c22e7xq,
BD,admin,20/11/20,28/10/20,,AFF000,,TONGI PILOT SCHOOL AND GIRLS' COLLEGE,23.9080436,90.3967469,School,300,wh22102,
BD,admin,20/11/20,28/10/20,,AFF000,,JATIR PITA BANGABANDHU GOVT. HIGH SCHOOL,24.0469391,90.23803,School,300,wh20v3t,
BD,admin,20/11/20,28/10/20,,AFF000,,RATANPUR HAJEE ANOWER UDDIN HIGH SCHOOL,24.0381767,90.2830039,School,300,wh20y2n,
BD,admin,20/11/20,28/10/20,,AFF000,,JOBED ALI SARKAR HIGH SCHOOL,24.1833959,90.2939919,School,300,wh21wdq,
BD,admin,20/11/20,28/10/20,,AFF000,,RAMCHANDRAPUR HIGH SCHOOL,22.5692145,88.2284945,School,300,tun8rsw,
BD,admin,20/11/20,28/10/20,,AFF000,,KAZI SYEDUL ALAM HIGH SCHOOL,30.2849185,-97.7340567,School,300,9v6s210,
BD,admin,20/11/20,28/10/20,,AFF000,,BENUPUR BAZLUR RAHMAN HIGH SCHOOL,24.0083623,90.1856466,School,300,wh20s4x,
BD,admin,20/11/20,28/10/20,,AFF000,,KALIAKAIR GIRLS' HIGH SCHOOL,24.0772794,90.2116548,School,300,wh20uz4,
BD,admin,20/11/20,28/10/20,,AFF000,,BEGUM SUFIA MODEL HIGH SCHOOL,24.0590189,90.2207699,School,300,wh20v5b,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAPAIR B. B. HIGH SCHOOL,24.0856153,90.204095,School,300,wh21h8s,
BD,admin,20/11/20,28/10/20,,AFF000,,GOLAM NABI HIGH SCHOOL,24.0795418,90.2111765,School,300,wh20uz9,
BD,admin,20/11/20,28/10/20,,AFF000,,MOUCHAK SCOUT SCHOOL & COLLEGE,24.0217838,90.2900129,School,300,wh20wt5,
BD,admin,20/11/20,28/10/20,,AFF000,,ASHRAF ALI HIGH SCHOOL,23.7901878,90.3771548,School,300,wh0r2df,
BD,admin,20/11/20,28/10/20,,AFF000,,BHRINGORAJ TALIBABAD HIGH SCHOOL,24.0581736,90.2001905,School,300,wh20ue9,
BD,admin,20/11/20,28/10/20,,AFF000,,BALIADI HIGH SCHOOL,24.0486023,90.1956212,School,300,wh20u3y,
BD,admin,20/11/20,28/10/20,,AFF000,,SHEORATALI BHOBANESWARY GIRLS' HIGH SCHOOL,41.9971441,-87.7061386,School,300,dp3wujq,
BD,admin,20/11/20,28/10/20,,AFF000,,ARAIGONJ AZIM HIGH SCHOOL,25.6135503,88.1263141,School,300,tuw9tqg,
BD,admin,20/11/20,28/10/20,,AFF000,,BARABO HIGH SCHOOL,43.4768245,-89.7565888,School,300,dp8pmd9,
BD,admin,20/11/20,28/10/20,,AFF000,,AKKEL ALI HIGH SCHOOL,24.1890788,90.3084842,School,300,wh21x52,
BD,admin,20/11/20,28/10/20,,AFF000,,SAKASWAR H. K. HIGH SCHOOL,24.0559534,90.3326965,School,300,wh20ze6,
BD,admin,20/11/20,28/10/20,,AFF000,,BOWALI N. N. HIGH SCHOOL,35.2405884,-97.4493185,School,300,9y68qrr,
BD,admin,20/11/20,28/10/20,,AFF000,,BANGGURI ABDUL HAKIM HIGH SCHOOL,39.6906073,-86.108044,School,300,dp4cb96,
BD,admin,20/11/20,28/10/20,,AFF000,,SATURIA SULHATI HIGH SCHOOL,34.6013268,-92.4908616,School,300,9ynhz6f,
BD,admin,20/11/20,28/10/20,,AFF000,,VASHA SHAHEED ABDUL JABBER ANSAR V.D.P. SCHOOL AND COLLEGE,24.0290645,90.2657674,School,300,wh20wn3,
BD,admin,20/11/20,28/10/20,,AFF000,,NORTH LOSKAR CHALA HIGH SCHOOL & COLLEGE,24.164859,90.26622,School,300,wh21qp1,
BD,admin,20/11/20,28/10/20,,AFF000,,MALEK CHOWDHURY MEMORIAL GIRLS' HIGH SCHOOL,24.0260359,90.2740949,School,300,wh20wjz,
BD,admin,20/11/20,28/10/20,,AFF000,,SHINABAHA HIGH SCHOOL,24.0702857,90.2656977,School,300,wh20yjc,
BD,admin,20/11/20,28/10/20,,AFF000,,NAYANAGAR HIGH SCHOOL,25.7424332,86.1081366,School,300,tut4rqq,
BD,admin,20/11/20,28/10/20,,AFF000,,KHALPARA PALLIMONGAL HIGH SCHOOL,26.7051426,88.423592,School,300,tuwzujs,
BD,admin,20/11/20,28/10/20,,AFF000,,RASHID PUR HIGH SCHOOL,22.7318948,88.0063416,School,300,tun96dh,
BD,admin,20/11/20,28/10/20,,AFF000,,FALU PAHLOAN HIGH SCHOOL,22.3348284,91.8122944,School,300,w5cr11z,
BD,admin,20/11/20,28/10/20,,AFF000,,GOSATRA DR. JALILUR RAHMAN HIGH SCHOOL,24.0286152,90.206858,School,300,wh20swq,
BD,admin,20/11/20,28/10/20,,AFF000,,JATHALIA MAZID CHALA HIGH SCHOOL,24.164859,90.26622,School,300,wh21qp1,
BD,admin,20/11/20,28/10/20,,AFF000,,BIJOYA SMARANI HIGH SCHOOL,22.4234341,91.7490044,School,300,w5cpxf1,
BD,admin,20/11/20,28/10/20,,AFF000,,M. M. P. HIGH SCHOOL,21.2218183,72.794556,School,300,tegb8rr,
BD,admin,20/11/20,28/10/20,,AFF000,,MAZUKHAN HIGH SCHOOL,24.0597239,90.2909396,School,300,wh20yeg,
BD,admin,20/11/20,28/10/20,,AFF000,,JANATA HIGH SCHOOL,15.591128,73.815243,School,300,tdu2xwq,
BD,admin,20/11/20,28/10/20,,AFF000,,AKULICHALA HIGH SCHOOL,24.0641431,90.3171615,School,300,wh20zhw,
BD,admin,20/11/20,28/10/20,,AFF000,,VIR MUKTIZUDDA RUHUL AMIN DHALI HIGH SCHOOL AND COLLEGE,24.0060539,90.6081098,School,300,wh22tf4,
BD,admin,20/11/20,28/10/20,,AFF000,,CHUPAIR HIGH SCHOOL,23.9910632,90.5858004,School,300,wh22mr6,
BD,admin,20/11/20,28/10/20,,AFF000,,MUKTERPUR HIGH SCHOOL,22.8437908,87.9795682,School,300,tun9fn8,
BD,admin,20/11/20,28/10/20,,AFF000,,NOAPARA MAIZUDDIN HIGH SCHOOL,22.5258016,88.9856574,School,300,tup20ut,
BD,admin,20/11/20,28/10/20,,AFF000,,BALIGAON HIGH SCHOOL,23.4931669,90.4101345,School,300,wh0m9kf,
BD,admin,20/11/20,28/10/20,,AFF000,,KALIGANJ GOVT. GIRLS' HIGH SCHOOL,23.7047468,88.2954316,School,300,tunyc5q,
BD,admin,20/11/20,28/10/20,,AFF000,,BEGUM RABEYA AHMED HIGH SCHOOL,23.961595,90.6157762,School,300,wh22q40,
BD,admin,20/11/20,28/10/20,,AFF000,,KALIGANJ R. R. N. PILOT GOVT. HIGH SCHOOL,23.9196871,90.5658871,School,300,wh22hfk,
BD,admin,20/11/20,28/10/20,,AFF000,,KHAIKARA HIGH SCHOOL,23.9465799,90.5434907,School,300,wh22hr7,
BD,admin,20/11/20,28/10/20,,AFF000,,ST. MARY'S GIRLS' HIGH SCHOOL & COLLEGE,35.7828403,-78.6529299,School,300,dq25d4n,
BD,admin,20/11/20,28/10/20,,AFF000,,MUSLIN COTTON MILLS HIGH SCHOOL,23.9217016,90.5611248,School,300,wh22hfb,
BD,admin,20/11/20,28/10/20,,AFF000,,JANGALIA HIGH SCHOOL,24.0118132,90.5454472,School,300,wh22s7j,
BD,admin,20/11/20,28/10/20,,AFF000,,CHUPAIR GIRLS' HIGH SCHOOL,23.9910632,90.5858004,School,300,wh22mr6,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAORAID HIGH SCHOOL,12.902547,77.5562584,School,300,tdr1kuf,
BD,admin,20/11/20,28/10/20,,AFF000,,JANATA HIGH SCHOOL,15.591128,73.815243,School,300,tdu2xwq,
BD,admin,20/11/20,28/10/20,,AFF000,,NARUN HIGH SCHOOL,39.6689705,-75.6776404,School,300,dr41tvt,
BD,admin,20/11/20,28/10/20,,AFF000,,BAGHOON HIGH SCHOOL,24.0249509,90.5963972,School,300,wh22ttd,
BD,admin,20/11/20,28/10/20,,AFF000,,BERUYA A. R. KHAN HIGH SCHOOL,36.383142,-94.170508,School,300,9ymncp7,
BD,admin,20/11/20,28/10/20,,AFF000,,BORAID HIGH SCHOOL,24.0037814,90.6278044,School,300,wh22w3c,
BD,admin,20/11/20,28/10/20,,AFF000,,BHAIASUTI HIGH SCHOOL,23.7234709,90.3934086,School,300,wh0qbyw,
BD,admin,20/11/20,28/10/20,,AFF000,,BEGUM SHAHIDA MOLLAH GIRLS' HIGH SCHOOL,40.007581,-105.2659417,School,300,9xj5se5,
BD,admin,20/11/20,28/10/20,,AFF000,,PUNSAHI HIGH SCHOOL,37.8718992,-122.2585399,School,300,9q9p3yq,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAHID FAKIR SHAMSUDDIN SHRAMIK HIGH SCHOOL,24.01375414,90.5678044,School,300,wh22sgt,
BD,admin,20/11/20,28/10/20,,AFF000,,SHADERGAON HIGH SCHOOL,23.9297347,90.5670244,School,300,wh22huk,
BD,admin,20/11/20,28/10/20,,AFF000,,JUGALI HIGH SCHOOL,23.9973801,90.5186938,School,300,wh22eb9,
BD,admin,20/11/20,28/10/20,,AFF000,,KARIHATA HIGH SCHOOL,23.9346409,90.3652217,School,300,wh220m1,
BD,admin,20/11/20,28/10/20,,AFF000,,SANMANIA ADARSHA HIGH SCHOOL,30.3473062,-97.6781269,School,300,9v6s9k8,
BD,admin,20/11/20,28/10/20,,AFF000,,RAYED UNION GIRLS' HIGH SCHOOL,22.6621561,88.3416381,School,300,tunbfm8,
BD,admin,20/11/20,28/10/20,,AFF000,,KOHINUR GIRLS' HIGH SCHOOL,33.6139629,72.9810264,School,300,ttgzhxp,
BD,admin,20/11/20,28/10/20,,AFF000,,SINGUA FAKIR SHAHABUDDIN GIRLS' HIGH SCHOOL,35.1958364,-111.6035634,School,300,9w28hrh,
BD,admin,20/11/20,28/10/20,,AFF000,,HASANIA HIGH SCHOOL,23.1675824,91.2874308,School,300,wh0gv39,
BD,admin,20/11/20,28/10/20,,AFF000,,ARAL SECONDARY SCHOOL,33.5073738,-96.3970574,School,300,9vgqw7v,
BD,admin,20/11/20,28/10/20,,AFF000,,DAKHINGAON MIRZANAGAR HIGH SCHOOL,26.1217854,91.7491213,School,300,wh9hxg3,
BD,admin,20/11/20,28/10/20,,AFF000,,RAMPUR HIGH SCHOOL,22.8021101,88.506967,School,300,tuncwnb,
BD,admin,20/11/20,28/10/20,,AFF000,,HAFIZUDDIN HIGH SCHOOL,23.2031139,90.226015,School,300,wh05vpu,
BD,admin,20/11/20,28/10/20,,AFF000,,KIRTONIA YOUSOB ALI BHUYAN HIGH SCHOOL,24.5388827,90.8159678,School,300,wh2ede4,
BD,admin,20/11/20,28/10/20,,AFF000,,FAKIR SHAHABUDDIN ADARSHA HIGH SCHOOL,40.6395371,-73.9992514,School,300,dr5rhn5,
BD,admin,20/11/20,28/10/20,,AFF000,,VAKOADI HIGH SCHOOL,13.5726185,74.7135058,School,300,tdmjhnu,
BD,admin,20/11/20,28/10/20,,AFF000,,KAMARGAON HIGH SCHOOL,20.6180548,77.500051,School,300,texj793,
BD,admin,20/11/20,28/10/20,,AFF000,,KAPASIA PILOT HIGH SCHOOL,24.1138646,90.5633114,School,300,wh23hvf,
BD,admin,20/11/20,28/10/20,,AFF000,,RANIGANJ HIGH SCHOOL,23.6061298,87.1143313,School,300,tujyq36,
BD,admin,20/11/20,28/10/20,,AFF000,,KAPASHIA HARIMANJURI GIRLS' HIGH SCHOOL,25.0220951,90.5854915,School,300,wh2qm74,
BD,admin,20/11/20,28/10/20,,AFF000,,RAWNAT ADARSHA HIGH SCHOOL,23.783883,90.357191,School,300,wh0r21s,
BD,admin,20/11/20,28/10/20,,AFF000,,TOKE RANENDRA HIGH SCHOOL,24.2609037,90.6415951,School,300,wh26n8e,
BD,admin,20/11/20,28/10/20,,AFF000,,TOKE SARAJUBALA GIRLS' HIGH SCHOOL,24.2598292,90.642634,School,300,wh26n87,
BD,admin,20/11/20,28/10/20,,AFF000,,SINGGUA HIGH SCHOOL,35.1958364,-111.6035634,School,300,9w28hrh,
BD,admin,20/11/20,28/10/20,,AFF000,,LOHADI HIGH SCHOOL,24.2125583,90.6120469,School,300,wh23tzv,
BD,admin,20/11/20,28/10/20,,AFF000,,GHAGTIA CHALA HIGH SCHOOL,24.1582075,90.6603974,School,300,wh23rjb,
BD,admin,20/11/20,28/10/20,,AFF000,,SINGHASREE UNION HIGH SCHOOL,36.0678009,-95.8699708,School,300,9y7v4mv,
BD,admin,20/11/20,28/10/20,,AFF000,,NORTH KHAMER GIRLS' HIGH SCHOOL,41.9971441,-87.7061386,School,300,dp3wujq,
BD,admin,20/11/20,28/10/20,,AFF000,,IDGAH HIGH SCHOOL,24.7049598,92.3498833,School,300,wh3st3r,
BD,admin,20/11/20,28/10/20,,AFF000,,ARAL G. L. SCHOOL AND COLLEGE,24.1328436,90.6125502,School,300,wh23mcq,
BD,admin,20/11/20,28/10/20,,AFF000,,PABUR HIGH SCHOOL,24.0924564,90.5419363,School,300,wh23h3f,
BD,admin,20/11/20,28/10/20,,AFF000,,KHIRATI PURBAPARA DR. A. RAHMAN GIRLS' HIGH SCHOOL,40.0385601,-75.1451471,School,300,dr4ef0b,
BD,admin,20/11/20,28/10/20,,AFF000,,MAISHAN UNION HIGH SCHOOL,36.0678009,-95.8699708,School,300,9y7v4mv,
BD,admin,20/11/20,28/10/20,,AFF000,,EKURIA HIGH SCHOOL,24.1042555,90.612275,School,300,wh23juj,
BD,admin,20/11/20,28/10/20,,AFF000,,KHIRATI A. K. HIGH SCHOOL,24.1527783,90.6835541,School,300,wh23rsc,
BD,admin,20/11/20,28/10/20,,AFF000,,KAPALASWAR HIGH SCHOOL,20.2312341,85.8270544,School,300,tgt514c,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAINADULI BAGHIA M. R. HIGH SCHOOL,36.8750117,-94.8537703,School,300,9ys9c8c,
BD,admin,20/11/20,28/10/20,,AFF000,,VAKOADI GIRLS' HIGH SCHOOL,40.6814801,-73.9494448,School,300,dr5rmjz,
